path,label
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4292.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_846.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3641.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4767.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4542.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1515.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2987.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4675.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2906.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3848.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3457.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_648.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1573.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_143.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4001.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_589.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_66.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1589.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_45.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3715.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_187.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1745.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3409.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1525.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3828.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_463.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1191.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3779.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3555.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2675.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1878.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_937.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2945.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2552.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1738.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2376.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1595.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_65.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_642.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1161.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_695.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1648.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3826.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3170.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1968.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1770.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4603.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2482.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4157.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3803.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3886.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3879.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4445.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_671.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3251.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4924.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1751.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1753.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4082.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3065.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3505.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4511.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2201.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_314.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_238.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4847.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3858.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1661.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3460.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1554.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2007.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4489.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_911.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2582.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_722.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1583.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3255.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_603.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_364.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1180.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_63.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4869.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2095.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2036.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1070.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3972.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2172.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2142.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3908.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4899.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3074.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_600.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3893.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3649.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1916.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2466.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3221.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1340.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2757.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2955.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3387.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4781.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_331.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3907.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2267.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3016.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_259.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3632.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4630.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3234.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4005.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2529.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4110.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_594.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1768.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4081.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3049.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1814.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2365.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1181.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1318.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_956.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3536.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3173.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1187.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2699.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3066.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4340.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4091.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4474.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_525.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4238.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3887.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4481.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1341.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4486.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3085.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4631.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4755.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1927.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_164.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_796.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4909.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3140.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2583.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4640.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2388.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3353.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3679.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2276.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3940.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4202.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2539.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_217.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1189.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2717.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2328.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1362.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_1437.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3892.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4111.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2985.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2972.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4816.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_3711.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2265.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_181.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2070.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4105.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2643.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_4615.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_2853.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_2690.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_449.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_4722.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_743.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_287.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1191.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_858.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_3341.jpg,1
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Real\real_1556.jpg,0
d:\Folder_Kuliah_Cadangan\Sems_7\Pengcit\IF4073_Deepfake_Detection\src\..\data\images\Dataset\Train\Fake\fake_697.jpg,1
